Time;Ax;Ay;Az;Gx;Gy;Gz;BAR;P;R;Mag;UP;DOWN
472;9.09443;3.64352;-0.91507;-0.10681;-2.60925;3.19671;992.11829;-21.73318;84.2543;0.907;0;0
473;8.70158;3.58423;-1.03604;-7.06481;-1.93786;-0.52643;992.11536;-22.24542;83.2101;0.89057;0;0
474;9.63282;3.8681;-1.32889;-10.23864;3.98254;0.51117;992.06372;-21.69202;82.14536;0.87302;0;0
475;9.36093;4.01782;-1.15282;-1.14441;-0.90027;1.91498;992.10217;-23.07367;82.97922;0.88755;0;0
476;6.50432;3.01351;-1.76367;0.38147;13.50402;2.22015;992.13531;-24.09238;74.82883;0.76109;0;0
477;3.55549;1.24625;0.03713;-1.26648;30.65488;7.46917;992.12726;-19.31529;89.40169;0.99015;0;0
478;3.74473;0.95819;-0.20901;-16.09801;36.20908;3.31878;992.14532;-14.33134;86.80545;0.94601;0;0
479;6.86125;2.92967;0.84141;-9.50622;50.61336;8.99505;992.13977;-22.96786;83.00858;0.88793;0;0
480;10.71258;3.73216;2.38829;-17.68492;37.55185;10.70403;992.14996;-18.78018;77.43186;0.79398;0;0
481;10.29217;3.27462;3.2297;-3.70788;29.19004;2.34222;992.17273;-16.88673;72.57804;0.7135;0;0
482;10.71977;3.498;3.6579;-14.08385;24.30723;-11.51275;992.20117;-17.16217;71.15887;0.69143;0;0
483;11.06711;4.17771;4.92091;-11.52038;24.67344;-5.53131;992.16504;-19.03078;66.02802;0.61592;0;0
484;11.36535;4.28132;5.44732;-9.38415;21.9879;-5.22613;992.20819;-18.76247;64.39198;0.59076;0;0
485;10.83894;4.31246;5.86293;-12.2528;25.10069;-3.45611;992.20819;-19.28758;61.59043;0.55093;0;0
486;9.1645;3.59322;5.07602;-3.09753;5.08117;-4.85992;992.24646;-18.93112;61.01888;0.54169;0;1
487;7.61702;3.10873;4.42325;0.2594;-6.5155;-0.22125;992.16125;-19.4398;59.85601;0.52645;0;0
488;7.4727;3.11951;3.93457;2.09045;-2.97546;-7.85064;992.19165;-20.27328;62.232;0.56297;0;0
489;11.04555;4.99936;5.18501;6.48498;-4.92858;-3.51715;992.23029;-22.27975;64.85366;0.60679;0;0
490;12.24149;5.64075;6.38694;6.54601;-3.40271;-7.11822;992.28705;-22.22139;62.4469;0.57178;0;0
491;10.45986;5.26945;5.22873;29.49522;1.17493;-14.50347;992.22479;-24.25699;63.4402;0.59234;0;0
492;8.901;5.23472;5.0838;11.97814;-10.29967;1.18256;992.19843;-27.05246;60.26716;0.55831;0;0
493;9.01718;4.40948;4.42385;11.30675;-24.03257;12.22991;992.17206;-23.70245;63.86732;0.5967;0;0
494;8.68541;3.73635;3.74413;17.71544;-34.71371;9.42229;992.13635;-21.5562;66.67993;0.63182;0;0
495;7.81405;2.98896;2.36254;10.6964;-42.22103;1.18256;992.12042;-20.10979;73.17756;0.72824;0;0
496;6.77741;2.82906;1.83374;21.49961;-49.97249;-3.15094;992.11725;-21.94632;74.86018;0.75775;0;0
497;5.41977;2.58472;0.9025;17.4713;-50.5218;0.51117;992.09961;-25.19363;80.54589;0.85137;0;0
498;5.47367;2.29786;-0.46951;13.93126;-48.62972;0.5722;992.05072;-22.69795;85.09735;0.92116;0;0
499;7.01935;3.13808;-2.01041;7.52258;-24.09361;-0.77057;992.0705;-23.2571;74.01781;0.74703;0;0
500;8.4225;3.98488;-1.47621;-1.51062;-8.34655;-1.13678;992.1015;-24.98642;80.05873;0.84352;0;0
501;8.61294;4.12082;-1.2732;12.34435;-10.48278;-3.02887;992.07281;-25.32829;81.59122;0.86782;0;0
502;8.50634;4.02979;-2.2242;1.35803;1.54114;-4.67682;992.07007;-24.62344;75.34662;0.77003;1;0
503;8.60037;3.85492;-1.55227;4.40979;-1.08337;1.67084;992.05457;-23.80231;79.7689;0.83749;0;0
504;8.49676;3.85971;-1.95711;-2.60925;3.7384;1.85394;992.06946;-23.51837;76.91641;0.79243;0;0
505;8.17397;3.54052;-2.15473;-10.78795;9.96398;0.45013;992.06177;-22.72575;75.23227;0.76489;0;0
506;8.54767;3.93397;-1.9589;-14.45006;16.49474;1.24359;992.07941;-24.16147;77.09219;0.79619;0;0
507;9.83164;5.07422;-1.01748;-7.85827;13.56505;-0.34332;992.08154;-27.17458;84.09148;0.90842;0;0
508;7.82902;4.25078;-1.31691;-5.11169;6.79016;3.37982;992.13019;-28.16589;80.4517;0.85376;0;0
509;3.71838;1.94513;-0.88513;-12.13073;35.96494;4.47845;992.07837;-26.97119;76.61041;0.79362;0;0
510;4.17472;1.60317;1.41154;-13.71764;54.76375;4.11224;992.12512;-19.99077;71.31882;0.699;0;0
511;6.59355;2.74701;1.59419;-6.21032;33.76767;2.22015;992.12933;-22.04564;76.40787;0.78217;0;0
512;8.60815;3.78486;1.86428;-19.57701;43.16708;3.62396;992.11298;-23.2542;77.78008;0.80553;0;0
513;10.19516;4.20287;3.88187;-16.22008;32.73008;1.36566;992.17291;-21.06967;69.15533;0.66795;0;0
514;9.51304;4.07471;4.94846;1.78528;17.83751;-1.74713;992.16699;-20.80643;62.51762;0.56862;0;0
515;10.6473;4.19029;4.62148;-9.56725;27.11485;-6.75201;992.1795;-19.85025;66.53667;0.6255;0;0
516;11.79953;5.61261;6.3576;-17.9901;28.27451;0.93841;992.17908;-22.72144;61.68416;0.56248;0;0
517;11.74443;5.06704;6.76184;-19.33287;33.27939;-0.8316;992.23053;-20.38437;59.37989;0.52255;0;0
518;8.9561;3.89804;5.5102;-17.01353;21.19444;-3.94439;992.17609;-20.33965;58.39827;0.50866;0;0
519;6.90557;3.21413;4.97122;13.80919;-18.05113;-2.11334;992.20374;-20.69365;54.25043;0.45345;0;0
520;6.88101;3.25007;4.42086;5.38635;-22.93394;3.74603;992.18842;-21.6718;57.2804;0.49768;0;1
521;8.61175;3.96631;4.79754;0.99182;-4.56237;8.32366;992.17249;-21.91728;60.87812;0.54851;0;0
522;10.86709;4.59273;5.99469;6.30187;-1.69372;0.20599;992.21118;-20.30734;61.11726;0.547;0;0
523;10.93476;5.09039;6.45641;15.3961;-11.76452;-2.11334;992.24133;-21.84401;59.44033;0.52807;0;0
524;11.0174;4.89815;5.75933;15.33507;-12.68004;-0.77057;992.22815;-21.50433;62.40176;0.56898;0;0
525;10.51615;4.69154;5.48325;13.44298;-15.9149;-3.76129;992.20227;-21.5829;62.46191;0.57008;0;0
526;9.69929;5.05087;5.15327;20.09581;-34.71371;4.11224;992.18909;-24.69621;62.01811;0.57372;0;0
527;8.80458;4.05375;3.40338;29.37314;-52.29182;2.6474;992.15021;-23.24094;68.86619;0.66871;0;0
528;6.14081;2.73803;1.63731;22.78135;-54.73323;-3.82232;992.11066;-23.30754;75.07067;0.7634;0;0
529;4.02919;1.75109;0.45873;17.89854;-37.52133;-10.53619;992.09003;-23.35527;83.5047;0.89615;0;0
530;4.37295;1.99064;-0.10001;12.34435;-29.6478;-5.40924;992.08984;-24.47021;88.68985;0.97919;0;0
531;6.24441;3.0177;-1.36243;4.83703;-18.11217;-5.47027;992.09216;-25.27467;77.69189;0.80724;0;0
532;8.08893;4.27353;-1.41034;-1.08337;-3.89862;-5.40924;992.08136;-27.49548;80.10967;0.84764;0;0
533;8.96927;5.01793;-0.47371;-12.2528;-0.41962;0.20599;992.11426;-29.19118;86.97677;0.95396;0;0
534;8.50874;4.80653;-1.4301;26.26035;-8.9035;2.58636;992.1759;-29.12128;80.45922;0.8552;1;0
535;8.43149;4.39091;-1.37441;-0.35095;-4.69207;1.24359;992.10089;-27.20277;80.74171;0.85691;0;0
536;8.83213;4.1849;-1.77745;0.07629;-1.21307;0.63324;992.09302;-24.91553;78.62135;0.82107;0;0
537;8.24524;4.22023;-1.20972;-3.0365;-0.84686;-0.34332;992.09491;-26.85846;81.65328;0.8705;0;0
538;8.54288;4.32504;-1.89063;-10.1776;4.70733;0.69427;992.07495;-26.3038;77.52097;0.80629;0;0
539;9.20762;4.54901;-1.93016;-7.24792;6.72149;-2.60162;992.10748;-25.80557;78.16074;0.81529;0;0
540;7.65834;4.41966;-1.92057;-12.55797;13.49639;10.52093;992.07855;-29.23877;75.9216;0.78774;0;0
541;5.97971;3.03926;-0.95759;-12.4359;23.68925;8.50677;992.11212;-26.6506;80.90189;0.85867;0;0
542;3.74773;1.8014;0.85399;-20.4315;36.44559;5.69915;992.08368;-25.11021;77.16329;0.79882;0;0
543;5.21436;2.31224;1.50735;-20.30943;45.96706;2.89154;992.11151;-23.07372;73.87659;0.74451;0;0
544;8.9555;4.28312;2.1218;-5.53894;34.91971;7.95745;992.09558;-24.95647;76.67089;0.79098;0;0
545;9.98316;4.43882;2.84882;-18.05113;20.14921;1.48773;992.14978;-23.14977;74.07322;0.74769;0;0
546;9.35434;3.91242;3.47764;-12.4359;23.262;3.44085;992.15466;-21.40671;69.60653;0.67557;0;0
547;7.9973;4.31905;3.90762;-4.62341;19.72197;6.61468;992.16168;-25.88434;63.95905;0.60503;0;0
548;11.13838;3.76809;4.59872;-11.2152;33.33279;6.43157;992.14868;-17.36418;67.56566;0.63577;0;0
549;12.6601;5.10656;6.22405;-9.68932;16.05986;-13.95415;992.14594;-19.8992;63.82001;0.58515;0;0
550;11.36355;5.43235;5.64195;-8.16345;22.52958;-12.36724;992.2384;-23.17963;63.59582;0.5912;0;0
551;8.5806;4.27473;4.88737;-14.57213;9.77325;3.8681;992.20947;-23.40729;60.33485;0.5458;0;0
552;6.52828;3.0183;3.66149;16.55577;-17.99773;-0.89264;992.18591;-21.96165;60.71341;0.54632;0;1
553;6.56541;3.32253;3.88068;2.09045;-5.66864;-3.76129;992.20032;-23.5405;59.41356;0.53351;0;0
554;9.537;4.39091;4.42145;-2.12097;-5.79071;3.01361;992.19012;-22.67039;65.12705;0.61189;0;0
555;10.95692;5.12692;5.48445;0.68664;-6.88934;0.63324;992.20801;-22.70569;63.4099;0.58708;0;0
556;11.15754;5.79945;5.95995;10.08605;7.39288;-4.92096;992.22076;-24.63005;61.8905;0.57171;0;0
557;11.24797;6.13243;5.88809;11.42882;1.22833;3.80706;992.276;-25.78162;62.36885;0.58239;0;0
558;10.47243;5.088;5.69226;21.49961;-22.69743;6.67571;992.21503;-23.11592;61.47385;0.56078;0;0
559;9.17049;4.37115;4.61609;23.57481;-40.58072;4.84466;992.20905;-23.06226;63.281;0.58632;0;0
560;7.66613;3.42314;2.29068;22.65928;-52.05531;9.97161;992.19122;-23.16299;73.3636;0.73678;0;0
561;5.42217;2.02298;1.52891;11.85607;-52.5436;0.75531;992.15424;-19.75281;74.25288;0.74458;0;0
562;4.70113;1.82955;0.53898;18.99718;-41.2521;0.99945;992.15424;-21.13846;83.45961;0.89376;0;0
563;5.12034;2.18947;-0.36651;11.12365;-36.85757;-1.8692;992.12256;-23.09879;85.90582;0.93433;0;0
564;6.6235;2.94524;-1.54808;5.26428;-20.01188;-3.70025;992.11426;-23.41241;76.84469;0.79115;0;0
565;8.3189;3.85552;-1.11869;-1.02234;-0.35858;-3.39508;992.12402;-24.67078;82.34106;0.87889;0;0
566;9.27829;4.12921;-1.33907;0.13733;-3.10516;-3.88336;992.12152;-23.77234;81.7876;0.86928;0;0
567;8.70816;4.01362;0.06108;-4.31823;-7.56072;-1.74713;992.14978;-24.74461;89.59809;0.99363;0;0
568;8.65247;4.14597;-1.74451;-0.47302;-2.86102;0.26703;992.10028;-25.16013;78.60087;0.82111;1;0
569;8.56324;4.09627;-0.72224;2.33459;2.75421;-0.95367;992.07196;-25.4854;85.179;0.92413;0;0
570;8.48179;4.15436;-1.20732;-8.16345;3.05938;-0.46539;992.1098;-25.86919;81.89879;0.8732;0;0
571;8.1075;3.88187;-1.3253;-9.50622;13.37432;-0.58746;992.11749;-25.29208;80.71621;0.85414;0;0
572;9.61246;4.72867;-0.73362;-4.4403;11.97051;1.24359;992.11981;-26.1282;85.63569;0.93168;0;0
573;10.703;5.20777;-1.38758;3.49426;-2.86102;-1.01471;992.11981;-25.75883;82.61314;0.88421;0;0
574;6.45701;3.55369;-0.85878;5.14221;-2.25067;3.01361;992.1712;-28.61502;82.42415;0.88426;0;0
575;3.56387;1.67085;-1.38878;-8.9569;32.23417;3.62396;992.10852;-23.59732;68.71001;0.66727;0;0
576;4.74544;1.56185;1.97447;-10.36071;54.38991;6.91986;992.13428;-16.9026;67.40889;0.63244;0;0
577;8.44825;3.40697;1.2211;-22.62877;23.0789;-4.73785;992.14447;-21.7583;81.77554;0.86714;0;0
578;8.76685;4.46577;2.12299;-22.99498;20.21025;3.25775;992.1283;-26.33923;76.38723;0.78908;0;0
579;9.24655;4.45559;2.69851;-7.18688;18.07402;-8.09478;992.19543;-24.82381;73.73067;0.74573;0;0
580;9.83104;4.65921;3.25426;-12.4359;6.59942;-4.24957;992.14636;-24.22388;71.6845;0.71342;0;0
581;9.22619;4.63585;3.59501;-3.76892;8.06426;1.36566;992.18182;-25.08806;68.71146;0.67119;0;0
582;9.74181;4.8233;4.17831;3.98254;12.09258;1.4267;992.19653;-24.46674;66.78526;0.64122;0;0
583;10.65748;4.86701;3.80462;-5.78308;27.22928;-11.45171;992.2254;-23.27213;70.35393;0.69115;0;0
584;11.04016;5.89707;4.31905;-14.32799;31.01346;-8.03375;992.20673;-26.4474;68.63395;0.6738;0;0
585;9.60108;5.18741;5.34431;-4.80651;19.53886;-1.19781;992.23517;-25.27132;60.89808;0.56018;0;0
586;7.48827;3.96152;3.63214;-5.59997;-9.02557;-1.50299;992.21906;-25.4541;64.12453;0.60595;0;1
587;6.5187;3.48722;3.90463;2.02942;-4.26483;-0.95367;992.1593;-24.65161;59.07883;0.53297;0;0
588;8.77344;4.69394;3.78306;-3.58581;-3.04413;1.6098;992.20844;-26.16444;66.67456;0.64462;0;0
589;11.66059;6.32466;5.25688;3.79944;0.1297;3.37982;992.26984;-26.31102;65.73299;0.63159;0;0
590;11.00603;6.145;5.64674;7.09533;5.37872;-2.23541;992.28448;-26.41653;62.8395;0.59118;0;0
