Time;Ax;Ay;Az;Gx;Gy;Gz;BAR;P;R;Mag;UP;DOWN
472;5.34551;3.04346;2.5422;16.08275;-17.07457;6.34765;992.29742;-27.2106;64.56532;0.61805;0;0
473;5.58146;3.11592;3.10694;31.28049;-26.10777;-5.43212;992.11005;-26.00226;60.89739;0.56286;0;0
474;7.53438;4.00344;1.98465;-7.72094;-9.01794;9.76562;992.18927;-27.19543;75.24277;0.77343;0;0
475;6.05038;3.26025;2.63024;-4.1809;11.12365;9.09423;992.19397;-26.29738;66.50433;0.64258;0;0
476;4.75802;2.34218;2.69791;-14.06859;23.3917;11.41356;992.19904;-23.18114;60.44576;0.54658;0;0
477;4.44122;2.32361;3.09616;-12.35961;30.89902;3.35693;992.20117;-23.22862;55.11806;0.47447;0;0
478;5.77071;2.97339;4.61968;-9.42992;21.25548;6.34765;992.18842;-21.912;51.32135;0.4202;0;0
479;7.44455;3.22312;5.52038;-13.2141;18.38683;19.22606;992.24158;-19.17604;53.44184;0.43741;0;0
480;7.3098;3.19437;6.94629;-14.31273;13.25988;15.68602;992.22095;-17.57719;46.46066;0.34331;0;0
481;8.32489;2.94045;7.70506;-3.38745;15.3961;0;992.27686;-14.53247;47.21436;0.34248;0;0
482;8.05779;2.94764;8.31231;-1.43432;17.22716;-7.08007;992.27875;-14.28487;44.10925;0.30419;0;0
483;7.96197;4.0244;7.32837;-24.93284;10.94054;0.54932;992.27875;-20.40021;47.37288;0.36525;0;0
484;9.64;4.12382;7.96976;-11.87133;12.16125;-4.6997;992.29047;-18.24728;50.41817;0.39486;0;0
485;9.46513;3.70042;10.35865;-25.17698;21.37754;-9.52148;992.27258;-14.77353;42.41926;0.28618;0;0
486;8.16679;3.12011;10.10712;-7.6599;-6.75964;-7.87353;992.29297;-13.50195;38.939;0.24368;0;0
487;7.92484;3.19916;9.35494;-5.15747;1.4801;-4.88281;992.32568;-14.62433;40.2689;0.2617;0;0
488;7.15829;2.8614;9.07048;3.20434;4.34875;-4.76074;992.31256;-13.90869;38.27998;0.23802;0;0
489;6.56241;2.5446;8.55545;7.17162;-12.49694;-4.21142;992.28192;-13.27853;37.48982;0.22775;0;0
490;6.40731;2.32302;7.19841;7.41577;-23.17808;-6.89697;992.27618;-13.55276;41.67228;0.27384;0;0
491;5.84018;2.30685;6.08871;2.65503;-18.96666;-6.40869;992.26788;-15.29236;43.80645;0.30387;0;0
492;5.40061;2.66617;6.01744;9.42992;-22.56773;-3.96728;992.22137;-18.24969;41.90772;0.29321;0;0
493;5.70783;2.67455;5.39941;20.23314;-27.63364;-4.76074;992.22607;-18.79871;46.59054;0.34945;0;0
494;5.31676;2.23618;4.43523;15.77757;-25.1312;-6.7749;992.20245;-17.89885;50.16524;0.39043;0;0
495;5.46049;2.76139;3.86451;16.99828;-21.16392;-9.15527;992.24304;-22.43011;54.71216;0.46602;0;0
496;6.29771;3.43272;3.68425;25.84837;-24.9481;-8.54492;992.18439;-25.196;59.6718;0.54309;0;0
497;7.8943;4.20526;3.02908;-9.85717;-15.7318;3.17383;992.21436;-26.44305;69.00794;0.67924;0;0
498;7.13793;3.13927;5.51679;27.19114;-1.02234;0.91553;992.19928;-19.187;52.30015;0.42244;0;0
499;8.05779;4.37534;3.63454;5.09643;-0.9613;-6.59179;992.15741;-26.33415;65.72181;0.6315;0;0
500;7.43377;4.13879;3.83097;5.64575;-0.71716;1.15967;992.21118;-26.33089;62.73583;0.58943;0;0
501;7.54696;4.08848;3.80222;-1.5564;-3.28064;0.12207;992.20819;-25.81802;63.26062;0.59498;0;0
502;7.8961;4.55021;3.13568;-3.9978;3.06701;-3.23486;992.23346;-28.17241;68.34108;0.67464;0;0
503;6.95587;4.58614;2.43441;-1.71661;4.776;2.68554;992.22034;-31.89436;70.71105;0.71954;0;0
504;4.09986;2.74642;2.1218;-16.24297;14.11437;14.28221;992.22522;-30.74966;62.63715;0.60499;0;0
505;3.81061;1.52951;2.38709;-7.0877;17.41026;8.72802;992.20715;-18.78587;57.93557;0.49741;0;0
506;4.38971;1.91998;3.99745;-6.29425;17.34923;12.87841;992.23474;-17.92047;47.67771;0.35937;0;0
507;7.29483;2.97638;4.6616;-21.00371;16.67784;21.36229;992.23962;-18.97342;57.42028;0.49078;0;0
508;8.71236;3.45368;6.23962;-14.59502;40.35946;7.32421;992.2522;-17.86333;54.39049;0.44581;0;0
509;8.96867;3.61238;8.34345;-7.94219;18.93614;-2.2583;992.28766;-16.4308;47.06832;0.34669;0;0
510;8.21889;3.42613;8.33806;7.98797;7.2174;1.58691;992.28192;-16.31137;44.5876;0.31649;0;0
511;8.70936;3.68125;8.78781;4.02069;12.58849;0.79346;992.31256;-16.56958;44.7431;0.31922;0;0
512;9.56634;4.04776;8.93573;-4.70733;7.46154;5.49316;992.31506;-17.18227;46.95206;0.34786;0;0
513;9.15971;4.31426;8.70936;-4.03595;14.84679;-11.23046;992.33252;-18.84659;46.44371;0.34788;0;0
514;6.01684;2.25474;7.0996;17.50945;-6.6986;-4.15039;992.31915;-13.61931;40.28096;0.25857;0;0
515;5.48445;2.13976;5.77191;-2.388;-1.9989;-9.58251;992.22162;-15.04256;43.53714;0.29991;0;0
516;5.89228;2.79433;6.75525;-1.96075;-6.75964;0.06104;992.32166;-17.3138;41.09662;0.28054;0;0
517;9.3789;4.19748;9.47472;9.81902;-4.50134;-2.31933;992.31915;-17.47659;44.70881;0.32211;0;0
518;10.34428;4.62806;10.10533;3.65448;1.96838;-4.08935;992.34698;-17.74658;45.66946;0.33446;0;0
519;9.60228;4.95984;9.53939;4.87518;3.49426;-4.5166;992.32062;-20.12476;45.18822;0.33825;0;0
520;8.81656;5.09818;9.89213;11.58904;-25.00913;-5.79834;992.32294;-21.04385;41.70966;0.30326;0;0
521;7.71524;3.94835;8.26979;14.39666;-43.3807;-6.83593;992.2998;-19.24434;43.01309;0.30966;0;0
522;5.91264;2.52004;5.05087;19.27946;-50.3387;-12.14599;992.24579;-17.95584;49.49443;0.38211;0;0
523;3.62556;1.38519;2.29846;23.30778;-32.27231;-17.33397;992.22162;-17.88391;57.62689;0.49044;0;0
524;2.93985;1.66007;1.82955;16.59392;-32.02817;-14.89256;992.23224;-25.61401;58.10491;0.52356;0;0
525;4.46877;2.99555;1.38339;11.40594;-26.53501;-10.37597;992.22162;-32.63339;72.79912;0.75096;0;0
526;7.01696;5.04488;1.66965;2.79999;-19.2108;-3.2959;992.23138;-34.97002;76.61566;0.81031;0;0
527;8.14882;6.17554;3.17341;-1.83868;1.72424;7.32421;992.23859;-35.2292;68.72247;0.70358;0;0
528;8.44526;4.58734;2.87517;12.68767;-21.34703;3.72314;992.23602;-27.21236;71.19895;0.71339;0;0
529;8.57881;4.72987;1.93195;4.50897;-11.88659;3.96728;992.2052;-28.27461;77.30867;0.80651;0;0
530;7.65775;4.57477;2.3841;1.70135;-8.71276;1.2207;992.21521;-29.70041;72.70698;0.74179;0;0
531;8.4764;5.46409;1.51155;3.83758;-5.72204;1.28174;992.23755;-32.39972;79.88906;0.85177;0;0
532;6.68039;4.41187;0.77254;-5.74493;2.09045;5.79834;992.25281;-33.26685;83.40343;0.90395;0;0
533;3.98188;2.72186;0.52521;-2.388;12.83263;16.54051;992.21436;-34.12517;82.48609;0.89175;0;0
534;3.5477;1.49837;0.74859;-3.05938;13.44298;7.56835;992.21606;-22.45288;78.08502;0.80919;0;0
535;5.18082;2.73324;2.57394;7.56072;19.18028;20.32469;992.21094;-25.2894;63.58084;0.59771;0;0
536;9.16929;3.81959;2.19007;-18.19609;36.45322;23.43748;992.26428;-22.05614;76.5667;0.78469;0;0
537;10.12449;3.89145;5.20058;-26.37479;46.09676;6.89697;992.26111;-18.87523;62.81207;0.56766;0;0
538;10.85571;3.87289;6.30131;-6.72149;12.9547;-4.33349;992.30701;-17.14748;59.86655;0.5203;0;0
539;9.94124;4.21185;6.00606;-5.56182;15.02989;8.11767;992.31189;-19.93224;58.86145;0.51387;0;0
540;10.41854;4.14597;6.16357;-14.65605;13.93126;9.2163;992.31421;-18.90613;59.3916;0.5183;0;0
541;10.7018;4.55081;5.42157;-31.62381;16.06749;9.76562;992.35443;-20.77359;63.13308;0.57746;0;0
542;9.76637;3.62675;5.82101;-7.57598;11.30675;-6.83593;992.32611;-17.69211;59.20394;0.51223;0;0
543;7.07445;2.57634;5.38803;0.96893;5.81359;-16.78465;992.30255;-16.15717;52.70643;0.41803;0;0
544;6.71453;2.92548;5.0874;2.18963;0.19836;-12.75634;992.29681;-19.1507;52.84987;0.42952;0;0
545;9.04233;4.1334;6.08871;5.36346;-4.74548;-2.50244;992.3327;-20.76518;56.04542;0.47775;0;0
546;10.4916;4.84905;6.96785;-7.75909;7.58361;-5.67626;992.32422;-21.05717;56.41043;0.4837;0;0
547;9.85021;4.90774;8.12007;2.37274;15.82335;-4.76074;992.34717;-21.02917;50.49934;0.40628;0;0
548;9.07707;4.40469;8.59977;-1.89972;-1.75476;2.74658;992.34418;-19.40549;46.54669;0.35131;0;0
549;8.34285;3.78725;8.39795;8.96453;-16.83043;-3.84521;992.3512;-17.74124;44.81143;0.32431;0;0
550;7.82543;3.47464;5.90785;10.91765;-41.00033;-3.41797;992.27661;-19.51283;52.94883;0.43208;0;0
551;6.01565;2.47393;3.46865;1.76239;-31.78403;-19.77537;992.26154;-19.60931;60.03202;0.52945;0;0
552;4.52506;1.81697;3.41715;16.83806;-25.07017;-21.78953;992.21967;-17.76715;52.9413;0.42611;0;0
553;4.16274;2.24217;2.3829;20.62224;-20.37047;-16.72362;992.20691;-25.05406;60.21164;0.54995;0;0
554;5.41498;3.05304;2.24157;21.84294;-29.58677;-6.10351;992.2063;-27.51694;67.51255;0.66079;0;0
555;7.96976;4.53165;1.19415;-8.06426;-10.84899;-2.74658;992.23138;-29.35028;81.4785;0.87084;0;0
556;8.1069;4.51847;3.05663;12.93181;-6.82067;3.78418;992.20563;-27.54308;69.34151;0.68719;0;0
557;7.96257;4.67837;2.50926;15.49529;-7.18688;-9.46044;992.25623;-29.26534;72.50867;0.7378;0;0
558;8.09612;4.68136;2.08407;5.30242;-9.93346;4.6997;992.19287;-29.24744;75.56458;0.78249;0;0
559;7.77812;4.5544;2.20983;-5.07354;1.78528;3.90625;992.21735;-29.39037;74.13971;0.76188;0;0
560;8.14044;4.67298;2.1727;-0.86212;3.25012;2.01416;992.21478;-29.01407;75.05599;0.77449;0;0
561;8.07216;5.1401;2.08706;-2.51007;8.92638;7.44628;992.242;-31.65366;75.50361;0.78692;0;0
562;6.56421;4.41427;0.53659;-3.6087;12.03917;5.67626;992.21375;-33.83156;85.32678;0.93232;0;0
563;2.80391;1.19355;1.1145;-2.93731;23.45274;9.82665;992.24176;-21.58228;68.32318;0.65653;0;0
564;4.01123;1.48759;2.62125;-20.6375;21.1334;17.2119;992.2052;-17.24687;56.83624;0.47756;0;0
565;7.45174;3.62496;2.7554;-25.27616;28.76279;25.26853;992.2052;-24.52557;69.70731;0.68448;0;0
566;9.36153;3.79504;4.32504;-14.77812;29.06797;15.80809;992.21777;-20.2041;65.20302;0.6064;0;0
567;9.71067;4.15735;6.28574;-5.13458;23.63584;1.40381;992.27362;-19.76837;57.08495;0.48863;0;0
568;9.05311;3.99087;6.251;5.30242;10.81847;-5.24902;992.27069;-19.93851;55.37566;0.46586;0;0
569;9.59629;4.13579;6.29172;-6.0501;10.08605;8.54492;992.27576;-19.82014;56.74949;0.48418;0;0
570;10.02927;3.98248;7.2589;3.1662;21.56065;7.81249;992.31616;-17.83157;54.10406;0.44185;0;0
571;10.98926;4.36816;7.24872;-15.75469;27.17588;14.22118;992.30316;-18.35635;56.59042;0.4774;0;0
572;9.03095;3.21892;7.72662;1.21307;9.10949;-2.2583;992.33337;-15.1541;49.45069;0.3725;0;0
573;6.57439;1.5894;7.12655;24.16227;-8.22448;-6.40869;992.31506;-9.30942;42.69218;0.27467;0;0
574;6.39832;1.91638;5.21436;8.9035;-4.50134;-11.4746;992.24243;-13.07117;50.82145;0.38463;0;0
575;7.30801;2.87937;5.46948;-5.37872;-2.42615;-3.2959;992.31958;-17.50735;53.18799;0.42856;0;0
576;9.22918;3.78126;6.98701;-7.75909;7.09533;-1.95312;992.29578;-18.08994;52.87222;0.42624;0;0
577;10.47603;4.72388;9.16031;5.18035;8.255;-15.38085;992.31873;-18.74998;48.83333;0.37668;0;0
578;9.21301;4.48314;7.76734;-1.47247;8.80431;-13.24462;992.3183;-20.40689;49.86631;0.39588;0;0
579;8.2099;4.17891;8.3177;-6.72149;-2.73132;1.15967;992.30487;-19.67545;44.62631;0.32985;0;0
580;7.80147;3.38601;7.85118;6.52313;-25.55845;-3.35693;992.30975;-17.0101;44.81805;0.32168;0;0
581;7.48827;3.16024;5.99528;2.00653;-31.9061;-3.54004;992.27344;-18.23425;51.31841;0.40639;0;0
582;5.26526;2.76678;4.60052;10.21575;-31.17368;-9.94109;992.24219;-21.58908;48.8547;0.38819;0;0
583;4.54362;2.07209;2.85481;2.89154;-18.96666;-16.47185;992.22137;-21.11397;57.85838;0.5037;0;0
584;4.15915;2.85721;2.83146;4.96673;-25.55845;-6.8283;992.24347;-29.59084;55.75385;0.51065;0;0
585;5.78628;3.42494;2.40865;17.11272;-36.66684;-6.52313;992.24878;-28.65448;67.39951;0.66276;0;0
586;7.3661;4.2394;3.37882;14.61028;-16.70836;-4.57;992.25323;-27.61497;65.35911;0.63057;0;0
587;7.74997;4.91552;2.44399;2.15912;1.90735;2.51007;992.26831;-31.16966;72.49711;0.74266;0;0
588;7.97575;4.69274;2.68234;14.85442;-7.49206;-3.10516;992.21649;-29.14766;71.4116;0.7216;0;0
589;7.97634;4.71011;2.52663;5.33294;-4.07409;-0.05341;992.23669;-29.37698;72.4236;0.73685;0;0
590;7.56492;4.47835;1.84392;-0.46539;1.11389;2.32696;992.25665;-29.90535;76.3015;0.79472;0;0
